Total_outages,Day_length_hr,Avg_Temp_F,Avg_humidity_percent,Max_windspeed_mph,Avg_windspeed_mph,Max_windgust_mph,Precipitation_in
1,14.85,57,68,22,7,24,0
1,14.9,50,56,22,9,20,0
0,14.95,49,53,16,7,20,0
1,15,53,53,15,10,16,0
0,15.033333,60,50,13,8,21,0
2,15.083333,64,44,15,9,18,0
2,15.116667,68,42,15,8,31,0
2,15.166667,63,61,26,9,28,0
2,15.2,58,50,22,8,18,0
2,15.25,54,60,16,6,17,0
0,15.283333,53,57,14,7,14,0
1,15.316667,56,51,10,3,13,0
0,15.366667,56,74,9,3,26,0.25
2,15.4,56,86,20,9,25,0.55
0,15.433333,52,82,18,11,29,0.24
0,15.466667,53,74,21,14,24,0.01
1,15.5,56,63,18,7,22,0
5,15.533333,60,60,17,7,23,0
0,15.566667,60,62,20,8,20,0
0,15.6,58,65,15,8,23,0
0,15.633333,56,66,18,8,15,0
0,15.666667,54,62,12,4,14,0
1,15.683333,59,61,10,3,20,0.01
1,15.716667,59,86,15,6,22,0.15
2,15.75,62,83,17,8,23,0.26
3,15.766667,59,70,18,8,17,0.01
1,15.783333,56,55,12,6,18,0
4,15.816667,52,74,15,7,18,0.05
0,15.833333,52,82,15,7,21,0.63
0,15.85,52,67,16,8,30,0
2,15.866667,55,77,23,8,20,0.65
1,15.883333,53,74,15,7,24,0.06
4,15.9,55,69,18,11,18,0
1,15.916667,58,57,13,7,35,0
0,15.933333,62,54,9,4,28,0
4,15.95,60,72,22,9,28,0.03
2,15.95,57,68,23,10,15,0
0,15.966667,57,66,12,6,33,0
2,15.966667,61,57,14,4,23,0
3,15.983333,65,75,18,9,35,0
1,15.983333,60,77,26,14,23,0
1,15.983333,57,73,18,9,20,0.12
4,15.983333,59,66,15,7,16,0.04
2,15.983333,63,59,13,7,15,0
3,15.983333,64,59,12,5,15,0
1,15.983333,55,83,13,4,29,0.62
2,15.983333,55,80,21,6,21,0.34
1,15.983333,58,69,15,4,18,0
3,15.966667,60,71,14,7,22,0.02
0,15.966667,58,71,16,8,13,0
0,15.95,61,53,9,4,17,0
2,15.95,63,61,14,6,14,0
1,15.933333,65,76,10,4,16,0.01
0,15.916667,62,83,13,5,14,0.12
6,15.9,61,67,12,5,15,0
1,15.9,60,75,12,5,33,0.08
1,15.883333,58,72,25,13,17,0.23
0,15.85,59,58,13,9,15,0
1,15.833333,64,49,12,7,14,0
0,15.816667,65,58,10,5,18,0
0,15.8,68,52,15,8,20,0
6,15.766667,71,53,17,6,13,0
5,15.75,66,72,8,4,14,0.06
2,15.716667,64,71,12,5,16,0
3,15.7,69,61,13,7,15,0
2,15.666667,67,74,13,6,17,0
28,15.633333,66,70,10,5,15,0.02
1,15.616667,68,74,12,5,28,0
1,15.583333,61,72,21,8,21,0
4,15.55,68,69,16,6,16,0.01
1,15.516667,65,75,13,6,15,0
3,15.483333,64,74,12,7,17,0
2,15.45,68,68,14,5,22,0
4,15.416667,62,81,16,9,15,0.6
3,15.383333,66,64,10,5,22,0
1,15.333333,62,68,17,9,20,0.04
2,15.3,59,71,15,7,22,0
4,15.266667,64,65,16,10,28,0
2,15.216667,68,61,13,6,14,0
0,15.183333,67,74,12,5,35,0
0,15.133333,62,75,12,6,24,0
1,15.1,64,70,12,4,17,0
3,15.05,66,67,12,4,16,0
2,15.016667,62,72,14,7,35,0
1,14.966667,65,65,15,6,15,0
2,14.916667,66,65,13,5,16,0
0,14.883333,64,71,13,6,18,0
0,14.833333,68,64,15,9,24,0
2,14.783333,78,52,20,8,16,0
4,14.733333,79,55,14,4,15,0
2,14.683333,72,65,13,6,15,0
2,14.65,65,78,13,6,17,0
0,14.6,66,64,14,7,18,0
0,14.55,67,63,14,8,18,0
2,14.5,66,63,16,5,21,0
1,14.45,70,60,15,6,18,0
1,14.4,73,57,14,7,20,0
1,14.35,73,55,15,6,17,0
3,14.3,71,64,14,6,23,0
2,14.25,75,54,18,11,15,0
2,14.2,80,41,13,6,12,0
4,14.133333,76,52,8,4,16,0
1,14.083333,65,80,13,7,15,0
4,14.033333,67,70,12,6,12,0
1,13.983333,69,60,9,4,20,0
1,13.933333,65,64,17,7,20,0
0,13.883333,64,64,16,5,21,0
2,13.816667,64,56,17,8,24,0
1,13.766667,61,58,16,7,17,0
2,13.716667,66,56,13,7,22,0
2,13.666667,62,68,17,8,17,0
1,13.6,66,61,12,4,20,0
1,13.55,64,59,15,7,15,0
1,13.5,65,64,12,5,17,0
0,13.45,64,64,14,4,18,0
0,13.383333,62,55,14,6,14,0
1,13.333333,61,65,10,5,13,0
0,13.283333,60,58,10,5,17,0
2,13.216667,64,64,14,7,23,0
0,13.166667,64,60,17,7,20,0
2,13.116667,66,66,17,6,20,0
1,13.05,71,57,16,10,17,0
0,13,73,49,14,7,18,0
1,12.933333,67,59,15,7,23,0
0,12.883333,62,73,18,11,22,0.01
1,12.833333,61,62,17,9,23,0.01
1,12.766667,58,57,17,10,24,0
0,12.716667,61,59,21,13,18,0
2,12.666667,68,50,15,8,12,0
1,12.6,66,56,9,3,13,0
0,12.55,62,67,9,4,15,0
0,12.483333,63,64,13,5,15,0
1,12.433333,68,61,13,5,12,0
3,12.383333,68,58,9,3,13,0
2,12.316667,64,70,10,4,15,0
0,12.266667,59,79,12,6,13,0
0,12.2,58,78,10,5,16,0
0,12.15,60,67,14,3,18,0.01
0,12.1,59,69,10,3,16,0
2,12.033333,60,68,13,4,13,0
0,11.983333,60,73,10,4,13,0
0,11.916667,58,74,10,4,14,0
0,11.866667,62,71,12,4,14,0
0,11.8,66,58,12,2,21,0
1,11.75,62,63,18,10,18,0
1,11.7,58,58,15,7,29,0
1,11.633333,61,64,25,7,21,0
0,11.583333,57,56,18,9,28,0
0,11.516667,56,57,23,16,25,0
0,11.466667,57,50,21,15,22,0
1,11.416667,60,50,18,13,21,0
3,11.35,61,42,17,12,14,0
1,11.3,61,50,12,3,12,0
2,11.25,58,61,9,4,10,0
3,11.183333,55,75,9,4,10,0
0,11.133333,51,85,9,3,13,0
0,11.066667,51,76,9,3,22,0
0,11.016667,53,85,16,10,21,0.08
1,10.966667,57,85,15,9,23,0.19
0,10.9,60,79,17,8,32,0.65
3,10.85,58,83,25,10,38,0.31
0,10.8,54,67,29,12,12,0
0,10.733333,51,69,9,4,20,0
4,10.683333,54,72,14,4,29,0.82
2,10.633333,54,80,22,12,35,0.19
1,10.583333,48,70,28,13,26,0.02
0,10.516667,47,74,23,6,16,0.25
2,10.466667,42,81,14,6,21,0.35
2,10.416667,47,74,16,7,15,0
0,10.366667,48,77,12,5,13,0.28
1,10.3,49,78,10,3,23,0
1,10.25,49,80,17,6,26,0.06
3,10.2,54,84,20,11,31,0.91
1,10.15,54,85,23,8,38,0.24
6,10.1,55,88,26,11,18,0.43
0,10.05,57,90,14,6,17,1.36
2,10,56,85,14,6,23,0.57
0,9.933333,55,84,18,7,9,0.38
1,9.883333,55,83,8,2,22,0.22
0,9.833333,56,86,17,8,22,0.02
0,9.783333,60,86,17,9,23,0.32
3,9.733333,53,69,18,9,29,0.03
0,9.7,50,85,22,8,23,0.01
0,9.65,47,68,18,8,24,0
1,9.6,42,77,20,8,16,0
0,9.55,41,69,14,5,15,0
1,9.5,39,61,12,5,17,0
1,9.45,41,71,14,7,18,0.6
0,9.416667,49,84,14,7,15,0.14
1,9.366667,49,87,13,6,16,0.21
0,9.316667,47,82,13,6,15,0.03
2,9.283333,43,82,13,5,17,0
0,9.233333,43,91,14,4,30,0.22
2,9.2,49,73,24,12,35,0.24
1,9.15,47,78,25,11,38,0.31
9,9.116667,52,80,28,14,39,2.13
4,9.066667,49,79,31,9,46,0.15
2,9.033333,43,83,33,12,13,0.44
1,9,43,77,10,3,21,0
0,8.966667,46,90,15,5,14,1.26
1,8.916667,44,89,12,3,20,0
2,8.883333,41,86,17,8,20,0
0,8.85,42,73,16,8,13,0
0,8.816667,43,73,12,3,17,0
0,8.783333,43,82,15,7,21,0.11
1,8.766667,51,74,17,10,30,0.06
1,8.733333,53,75,23,10,38,1.4
0,8.7,52,74,25,12,36,0.16
0,8.683333,46,84,26,14,33,0.77
1,8.65,47,85,21,10,33,0.51
4,8.633333,49,80,25,14,29,0.56
0,8.6,44,74,22,11,26,0.06
1,8.583333,44,83,21,11,31,0.06
0,8.566667,42,80,23,10,14,0.04
0,8.533333,41,75,12,4,13,0
1,8.516667,41,88,9,5,18,0.06
0,8.5,44,93,13,4,25,0.02
1,8.483333,44,83,20,10,17,0.12
2,8.483333,42,86,13,5,14,0.32
0,8.466667,42,79,13,6,14,0.09
1,8.45,39,81,12,4,29,0.31
0,8.45,37,80,22,11,30,0.21
2,8.433333,41,86,23,12,59,0.89
8,8.433333,41,76,38,21,25,0.08
2,8.433333,36,80,20,12,38,0.13
3,8.416667,41,75,28,13,29,0.54
0,8.416667,39,84,22,8,18,0.52
2,8.416667,38,78,14,4,35,0.07
2,8.416667,43,75,25,8,16,0.13
3,8.433333,42,80,13,6,18,0.26
1,8.433333,40,89,14,6,26,0.01
0,8.433333,40,74,20,9,29,0.53
1,8.45,41,76,21,11,22,0.18
1,8.45,42,82,17,7,12,0.16
1,8.466667,43,70,9,4,13,0
0,8.483333,40,78,9,4,12,0.06
0,8.483333,36,88,9,4,18,0
2,8.5,34,82,15,5,17,0
0,8.516667,34,73,14,6,22,0
0,8.533333,37,66,17,7,20,0
0,8.55,37,65,16,7,18,0.16
1,8.583333,43,83,14,6,25,0.1
0,8.6,42,74,21,7,21,0.12
1,8.616667,41,84,16,7,40,0.08
2,8.65,45,85,30,16,43,0.09
3,8.666667,48,84,31,14,33,0.64
1,8.7,43,85,22,11,14,1.51
1,8.733333,35,86,10,5,15,0.01
0,8.75,32,70,10,4,13,0
3,8.783333,31,68,12,5,9,0
0,8.816667,30,69,8,3,9,0
0,8.85,33,71,7,3,14,0
1,8.883333,38,70,12,5,12,0
0,8.916667,34,77,10,4,9,0
0,8.95,33,91,7,2,12,0
1,8.983333,34,93,9,3,13,0
0,9.033333,33,93,10,4,10,0
2,9.066667,35,93,9,5,10,0
0,9.1,33,95,9,3,9,0
0,9.15,34,93,7,1,23,0
1,9.183333,41,73,18,7,18,0.2
0,9.233333,40,79,15,6,13,0.23
0,9.266667,44,86,10,5,29,0.12
1,9.316667,43,82,21,10,23,0.09
2,9.366667,41,87,18,10,17,0.07
0,9.4,41,86,14,7,28,0.31
2,9.45,44,91,21,9,21,0.17
0,9.5,46,93,16,9,24,0.14
0,9.55,47,87,17,9,20,0.12
0,9.6,47,84,16,6,16,0.01
0,9.65,40,91,15,5,14,0
0,9.683333,43,85,12,6,15,0.09
0,9.733333,48,78,13,6,26,0
0,9.783333,47,79,22,11,25,0.13
1,9.833333,47,75,18,10,31,0.04
0,9.9,44,68,21,9,16,0.05
0,9.95,41,79,13,3,9,0
0,10,44,77,8,3,14,0.01
0,10.05,42,77,10,5,12,0
0,10.1,44,79,8,3,35,0.01
2,10.15,49,82,25,13,38,0.04
0,10.2,47,82,29,9,40,0.09
1,10.266667,46,83,17,5,13,0.04
1,10.316667,49,79,9,5,33,0
1,10.366667,46,76,24,13,18,0
0,10.416667,45,64,15,8,15,0
0,10.483333,43,72,10,4,20,0
0,10.533333,43,68,17,8,17,0
2,10.583333,40,78,14,5,31,0.06
2,10.65,42,81,24,14,40,0.02
2,10.7,40,78,30,18,30,0.37
1,10.75,45,69,22,10,35,0.01
0,10.816667,45,68,26,12,39,0
0,10.866667,45,65,29,16,20,0.09
0,10.916667,44,65,15,9,21,0.02
0,10.983333,45,79,17,4,20,0.18
1,11.033333,49,90,15,8,29,0.32
1,11.1,56,78,20,12,24,0.16
0,11.15,49,75,18,10,16,0.03
2,11.2,44,66,13,6,20,0
1,11.266667,44,58,16,9,20,0
0,11.316667,46,49,14,5,22,0
1,11.383333,43,85,18,9,15,0.47
1,11.433333,48,70,13,6,18,0.29
1,11.5,45,74,15,6,14,0
0,11.55,45,69,10,3,10,0
1,11.6,43,83,8,4,12,0.03
0,11.666667,47,78,10,2,28,0.05
0,11.716667,53,80,21,13,25,0.08
0,11.783333,51,90,21,8,17,0.09
0,11.833333,51,80,14,7,21,0.11
1,11.9,53,80,16,10,37,0
1,11.95,46,76,28,14,30,0.17
0,12.016667,44,69,24,14,33,0
0,12.066667,46,64,24,13,23,0
0,12.133333,45,60,17,8,44,0.46
1,12.183333,46,77,31,17,32,0.39
0,12.25,43,71,25,11,14,0.32
1,12.3,41,62,12,5,14,0
0,12.35,42,52,9,6,12,0
1,12.416667,44,57,9,5,15,0
1,12.466667,51,47,14,6,13,0
1,12.533333,53,61,10,4,13,0
0,12.583333,51,66,10,4,13,0.01
0,12.65,54,74,10,3,14,0.08
3,12.7,56,65,10,6,23,0
1,12.766667,55,66,18,10,16,0
0,12.816667,57,58,13,7,21,0
4,12.866667,55,75,17,8,17,0
0,12.933333,53,76,10,5,20,0
0,12.983333,54,67,9,4,28,0
0,13.05,54,82,18,7,41,0.33
0,13.1,54,78,29,13,28,0.73
2,13.15,50,80,22,11,36,0.5
0,13.216667,44,86,20,9,16,1.54
0,13.266667,50,77,13,7,12,0.03
2,13.333333,49,71,9,5,32,0
0,13.383333,54,73,25,14,20,0.37
0,13.433333,49,70,15,9,38,0.06
2,13.5,43,79,29,10,35,0.38
2,13.55,45,74,25,13,16,0.37
0,13.6,48,67,13,5,45,0.23
1,13.666667,49,65,35,5,35,0
0,13.716667,48,67,28,6,20,0.01
1,13.766667,49,55,15,7,22,0
1,13.833333,49,73,16,9,22,0.21
3,13.883333,53,88,17,11,28,0.81
1,13.933333,52,74,22,13,22,0
2,13.983333,49,70,17,9,21,0.13
1,14.033333,51,56,17,10,24,0
0,14.1,52,51,20,6,17,0
2,14.15,57,51,13,7,12,0
2,14.2,58,47,8,3,16,0
0,14.25,58,68,14,5,28,0
0,14.3,54,65,23,13,29,0
2,14.35,54,67,22,12,30,0.04
0,14.4,51,64,23,9,26,0.15
1,14.45,48,59,12,5,16,0
2,14.5,52,51,13,7,24,0
0,14.55,57,53,21,9,23,0
0,14.6,60,55,18,11,35,0
2,14.65,65,46,28,15,24,0
6,14.7,69,42,20,12,20,0
3,14.75,71,45,15,5,18,0
1,14.8,61,72,13,7,13,0
1,14.85,60,73,10,4,13,0
3,14.883333,62,66,10,3,10,0
0,14.933333,64,61,8,2,16,0
0,14.983333,68,55,13,6,18,0
1,15.033333,64,75,15,9,38,0.26
7,15.066667,58,77,28,11,17,0.13
0,15.116667,56,55,12,5,20,0
1,15.15,56,70,15,5,21,0.04
0,15.2,63,66,17,6,22,0
1,15.233333,58,68,17,8,18,0.02
1,15.283333,57,65,15,7,17,0
2,15.316667,58,68,15,5,15,0
0,15.35,58,68,13,4,25,0
1,15.383333,54,74,20,11,21,0.54
0,15.433333,49,84,15,7,20,0.54
2,15.466667,49,76,16,4,17,0.16
0,15.5,55,69,14,6,20,0.01
0,15.533333,57,66,12,6,15,0
0,15.566667,58,77,12,5,17,0.06
2,15.6,57,79,14,7,21,0.38
0,15.616667,58,76,16,6,28,0.02
2,15.65,55,72,21,9,26,0.22
1,15.683333,56,69,21,12,14,0
3,15.716667,60,62,10,6,21,0
0,15.733333,64,58,16,6,20,0
3,15.766667,62,64,15,7,20,0.04
0,15.783333,62,67,10,6,21,0
5,15.8,67,55,16,8,16,0
0,15.833333,69,53,13,7,17,0
3,15.85,67,56,15,6,23,0
3,15.866667,64,60,17,7,21,0
2,15.883333,62,61,16,7,18,0
5,15.9,61,58,16,8,18,0
5,15.916667,62,55,15,7,25,0
3,15.933333,59,61,22,13,23,0
2,15.933333,61,60,17,9,20,0.01
5,15.95,62,60,15,6,22,0
3,15.966667,61,63,16,8,17,0
4,15.966667,64,58,14,6,22,0
8,15.983333,65,65,14,8,24,0
5,15.983333,68,57,21,7,23,0
6,15.983333,65,60,18,8,20,0.01
2,15.983333,62,63,15,8,25,0
7,15.983333,59,73,20,11,14,0.12
14,15.983333,62,69,10,3,16,0.01
4,15.983333,66,62,10,4,18,0
8,15.983333,66,76,12,5,21,0.31
2,15.983333,64,72,16,8,38,0.19
8,15.966667,66,67,30,6,23,0.39
11,15.966667,66,74,15,5,13,0.08
4,15.966667,66,77,9,3,15,0.14
3,15.95,74,68,12,5,15,0
2,15.933333,76,59,13,4,15,0
5,15.933333,78,55,12,6,14,0
6,15.916667,77,57,12,5,22,0
3,15.9,72,62,18,7,23,0
6,15.883333,71,54,20,7,14,0
4,15.866667,64,67,9,5,15,0
1,15.85,66,63,12,6,16,0
3,15.816667,68,64,13,5,14,0
6,15.8,66,70,10,7,14,0
2,15.783333,68,61,12,6,18,0
5,15.75,73,58,14,6,17,0
3,15.733333,65,70,13,6,18,0
5,15.7,64,61,16,7,17,0
5,15.683333,62,60,14,5,21,0
4,15.65,66,56,15,7,21,0
6,15.616667,69,49,18,7,22,0
7,15.583333,70,48,17,10,23,0
3,15.55,77,43,17,9,20,0
2,15.516667,66,66,16,8,15,0
6,15.483333,68,63,13,5,18,0
4,15.45,69,67,12,4,12,0
1,15.416667,67,73,8,4,16,0
1,15.383333,65,72,12,5,25,0
2,15.35,68,69,17,5,21,0
3,15.316667,73,55,17,7,17,0
0,15.266667,73,52,14,6,17,0
1,15.233333,72,55,12,5,25,0
3,15.183333,72,47,22,7,16,0
3,15.15,67,60,12,6,21,0
1,15.1,62,71,15,8,14,0
3,15.066667,67,63,10,3,16,0
2,15.016667,67,66,10,6,13,0
2,14.983333,64,75,9,4,21,0
1,14.933333,63,72,15,9,15,0
1,14.883333,61,81,10,5,13,0.08
4,14.85,69,70,12,5,20,0
2,14.8,72,62,15,8,14,0
1,14.75,73,59,10,5,12,0
3,14.7,72,59,8,3,16,0
2,14.65,73,58,13,4,23,0
1,14.6,71,65,12,6,18,0
1,14.55,71,63,14,5,18,0
5,14.5,69,73,15,6,17,0.09
0,14.466667,68,66,13,6,15,0
4,14.416667,70,61,12,4,24,0
0,14.35,71,56,9,4,18,0
1,14.3,70,63,14,5,9,0.03
1,14.25,67,83,7,2,17,0.07
0,14.2,73,65,10,5,20,0
0,14.15,71,64,15,7,18,0
1,14.1,70,62,14,7,21,0
2,14.05,70,64,17,7,21,0
1,14,70,48,16,10,20,0
2,13.95,71,49,14,10,15,0
2,13.883333,72,52,12,4,23,0
0,13.833333,69,62,17,9,16,0
2,13.783333,70,57,12,6,15,0
2,13.733333,67,59,12,6,23,0.01
1,13.666667,69,63,16,4,15,0.04
1,13.616667,72,63,13,3,14,0.05
6,13.566667,70,69,12,3,24,0.22
3,13.516667,70,81,18,7,16,0.76
4,13.45,70,65,13,6,20,0
1,13.4,70,61,13,6,15,0
1,13.35,71,62,12,6,16,0
1,13.283333,73,60,12,5,13,0
1,13.233333,70,72,8,4,18,0.09
1,13.183333,67,76,15,5,17,0.01
10,13.116667,64,83,14,6,17,1.09
6,13.066667,66,83,14,6,15,0.84
1,13.016667,69,74,12,4,17,0
1,12.95,69,68,10,3,13,0
1,12.9,68,71,10,5,36,0
1,12.85,70,71,14,8,15,0
0,12.783333,77,55,12,5,10,0
1,12.733333,69,69,9,4,12,0
2,12.666667,63,88,9,4,54,0
1,12.616667,66,77,17,3,16,0
12,12.566667,62,86,13,5,20,0.13
2,12.5,65,71,16,10,17,0.01
0,12.45,61,73,13,5,15,0
0,12.383333,63,65,10,6,13,0
0,12.333333,64,56,9,3,26,0
1,12.283333,65,64,20,7,14,0.14
1,12.216667,63,72,10,6,28,0
1,12.166667,60,75,22,12,23,0.53
0,12.1,57,81,18,10,16,0.11
3,12.05,57,72,13,6,25,0
3,12,55,72,15,7,14,0.08
0,11.933333,54,74,10,5,23,0
1,11.883333,54,78,18,10,36,0.04
10,11.816667,58,85,25,13,39,1.71
3,11.766667,55,79,28,16,35,0.66
7,11.716667,54,78,25,14,23,0.73
1,11.65,53,74,20,11,20,0.31
2,11.6,52,79,16,5,9,0.21
1,11.533333,53,80,7,2,16,0.03
1,11.483333,53,67,9,3,12,0
0,11.433333,58,64,8,4,29,0
1,11.366667,60,61,21,6,30,0.16
1,11.316667,57,73,22,14,25,0.02
4,11.25,52,69,21,7,10,0.27
1,11.2,51,73,8,4,13,0
0,11.15,53,76,9,4,9,0.04
2,11.083333,54,75,8,2,17,0.36
0,11.033333,53,74,15,5,14,0.04
0,10.983333,52,77,12,4,12,0
0,10.916667,50,73,10,4,9,0
1,10.866667,51,78,8,2,20,0
0,10.816667,52,79,15,6,10,0
1,10.75,53,77,7,4,12,0
1,10.7,50,85,9,3,9,0
0,10.65,49,87,7,3,12,0
3,10.583333,49,85,9,5,12,0
0,10.533333,50,85,9,6,12,0
0,10.483333,52,83,9,4,9,0
1,10.433333,49,85,6,1,9,0
2,10.366667,47,91,7,1,13,0
1,10.316667,50,82,10,4,16,0
0,10.266667,50,80,14,6,32,0
3,10.216667,52,72,24,10,30,0.07
2,10.166667,52,64,23,11,23,0
1,10.1,47,59,10,5,29,0
0,10.05,51,64,21,9,18,0.02
1,10,55,75,14,5,14,0.01
0,9.95,59,68,12,3,59,0.05
45,9.9,53,69,43,18,20,0.5
6,9.85,47,64,14,5,15,0.02
1,9.8,45,69,12,4,28,0
4,9.75,51,74,21,7,17,0.1
0,9.7,51,76,13,4,37,0.15
3,9.65,51,79,28,16,29,1.18
0,9.6,51,68,23,9,12,0
0,9.566667,47,79,9,3,18,0.07
0,9.516667,50,79,15,10,22,0
3,9.466667,52,68,16,6,21,0
1,9.416667,54,75,15,5,20,0.16
2,9.383333,54,76,16,9,9,0
0,9.333333,48,79,8,3,38,0.05
1,9.283333,48,79,28,13,31,0.12
0,9.25,46,64,23,10,29,0
0,9.2,49,79,22,12,23,0.21
1,9.166667,52,83,20,9,28,1.03
1,9.116667,48,63,21,12,22,0.04
3,9.083333,41,54,18,10,21,0
2,9.05,39,58,16,8,21,0
0,9,41,60,16,10,13,0
2,8.966667,43,64,12,6,10,0
1,8.933333,43,72,8,2,9,0
2,8.9,45,71,6,1,12,0
0,8.866667,46,73,9,2,12,0
0,8.833333,50,62,9,3,13,0
0,8.8,46,78,8,2,12,0
3,8.766667,45,78,10,5,21,0.02
0,8.733333,49,77,17,9,41,0.09
0,8.716667,51,75,30,20,32,0.12
1,8.683333,41,72,25,8,29,0.18
1,8.65,36,64,25,13,10,0
1,8.633333,34,59,8,4,16,0
1,8.6,29,56,13,6,25,0
3,8.583333,29,37,20,11,16,0
1,8.566667,26,42,12,7,10,0
0,8.55,28,49,9,5,12,0
4,8.533333,29,57,9,3,10,0
0,8.516667,38,72,8,3,9,0
0,8.5,35,69,7,2,17,0
2,8.483333,37,83,14,5,16,0.27
1,8.466667,46,87,13,7,25,0.02
1,8.45,46,86,18,8,22,0
1,8.45,50,87,17,9,9,0.05
1,8.433333,45,87,7,2,22,0.01
1,8.433333,44,84,17,6,20,0
0,8.433333,41,77,16,6,20,0.05
2,8.433333,37,64,15,5,37,0
1,8.416667,40,81,29,8,17,0.22
0,8.416667,45,88,13,5,20,0.22
0,8.416667,49,88,16,9,38,0.42
2,8.433333,48,73,29,13,13,0.06
1,8.433333,42,78,9,4,9,0
0,8.433333,40,81,8,2,9,0
0,8.45,39,88,8,1,28,0
1,8.45,40,91,23,5,9,0.01
0,8.466667,44,86,7,3,10,0
0,8.466667,40,84,7,2,26,0
1,8.483333,44,85,22,6,15,0.01
1,8.5,44,82,12,4,9,0.02
0,8.516667,42,88,8,3,26,0
0,8.533333,47,76,21,7,16,0.16
1,8.55,43,73,14,6,13,0.06
0,8.566667,40,75,10,6,17,0
4,8.6,39,75,15,8,28,0
1,8.616667,39,67,25,6,12,0.01
1,8.633333,44,87,10,4,32,0.48
0,8.666667,48,85,24,10,41,0.38
1,8.683333,46,80,32,14,41,0.23
0,8.716667,51,83,30,16,56,0.17
15,8.75,52,74,41,20,39,0.84
0,8.783333,47,76,30,18,45,0.06
3,8.816667,51,82,33,16,16,0
1,8.833333,49,85,13,3,15,0
2,8.866667,47,78,13,6,15,0
2,8.916667,42,89,14,6,13,0
0,8.95,40,88,10,5,15,0
0,8.983333,41,84,14,5,31,0
0,9.016667,41,86,20,6,14,0
1,9.05,44,77,12,5,21,0
1,9.1,43,79,16,3,22,0
0,9.133333,46,84,16,6,28,0.02
1,9.183333,44,79,23,12,13,0
1,9.216667,45,73,10,4,12,0
2,9.266667,44,67,10,2,9,0
1,9.3,40,84,8,3,12,0
0,9.35,42,78,9,3,12,0
3,9.4,48,82,9,4,25,0.35
2,9.433333,49,88,20,8,31,0.85
0,9.483333,45,80,23,14,18,0
1,9.533333,44,75,15,6,12,0.09
1,9.583333,42,82,9,2,21,0.08
0,9.633333,41,75,16,6,29,0
2,9.683333,37,55,22,10,25,0
0,9.733333,33,57,20,11,39,0
1,9.783333,27,35,23,15,23,0
2,9.833333,25,45,18,10,25,0
5,9.883333,31,64,22,9,33,0
1,9.933333,37,65,26,10,15,0.2
1,9.983333,36,84,13,5,30,0.02
0,10.033333,43,89,23,10,24,0.72
1,10.083333,48,81,21,9,49,0.67
3,10.133333,50,76,35,14,39,0.18
2,10.2,51,74,28,14,31,0.07
2,10.25,48,75,25,14,52,0.37
4,10.3,47,79,36,11,41,0.46
0,10.35,44,73,29,18,30,1.04
3,10.416667,44,84,23,12,41,0.57
0,10.466667,45,82,32,14,28,0.6
0,10.516667,43,81,21,13,38,0.04
3,10.566667,46,78,30,15,21,0.12
1,10.633333,42,80,15,6,17,0.11
0,10.683333,40,83,13,7,15,0.1
2,10.733333,42,85,13,6,14,0.24
1,10.8,41,95,12,7,18,0.51
1,10.85,47,73,16,10,15,0.01
0,10.916667,50,57,12,6,15,0
1,10.966667,48,73,14,5,30,0
0,11.016667,49,67,24,13,21,0
0,11.083333,43,62,17,11,31,0.02
1,11.133333,45,78,24,13,30,0.75
1,11.2,53,78,20,12,26,0.42
1,11.25,52,88,20,9,35,0.65
0,11.3,56,88,25,9,39,1.84
2,11.366667,53,83,28,14,26,0.12
1,11.416667,54,69,21,9,23,0
0,11.483333,50,81,17,6,25,1.27
2,11.533333,54,83,17,10,15,0.17
0,11.6,49,82,12,5,14,0.74
2,11.65,49,72,12,5,18,0
0,11.716667,50,64,15,4,9,0
0,11.766667,48,74,9,5,32,0
2,11.816667,53,74,24,14,23,0.27
0,11.883333,51,74,17,7,23,0.32
4,11.933333,46,93,17,9,32,1.09
1,12,44,72,20,7,13,0.01
1,12.05,44,79,10,4,32,0
1,12.116667,45,69,24,11,18,0.02
0,12.166667,44,63,16,7,21,0
0,12.233333,44,60,15,8,13,0
1,12.283333,43,61,9,4,75,0
3,12.35,48,68,28,7,10,0
2,12.4,52,63,9,5,43,0
1,12.466667,51,64,30,10,17,0.16
1,12.516667,47,79,12,5,30,0.14
1,12.566667,49,79,23,6,24,0.01
1,12.633333,49,87,20,9,31,0.87
3,12.683333,49,79,21,12,28,0.55
0,12.75,47,76,23,12,21,0
1,12.8,48,68,16,8,15,0
1,12.866667,51,68,13,6,23,0
1,12.916667,50,65,16,9,26,0
0,12.966667,50,66,20,9,24,0.1
1,13.033333,49,73,20,10,29,0
0,13.083333,50,85,22,10,24,0.18
0,13.15,52,74,16,6,22,0
1,13.2,60,65,14,6,22,0
1,13.25,54,79,18,9,18,0.18
1,13.316667,51,63,15,7,16,0
0,13.366667,52,57,14,8,36,0
0,13.433333,52,65,28,6,20,0
1,13.483333,54,64,15,10,18,0
1,13.533333,56,54,15,7,26,0
0,13.6,55,44,17,6,22,0
0,13.65,52,42,17,9,21,0.02
0,13.7,50,66,16,10,29,0.43
0,13.75,49,86,23,11,38,0.73
1,13.816667,50,63,17,9,31,0
0,13.866667,48,76,23,10,25,0.54
0,13.916667,51,66,21,6,36,0
2,13.966667,55,66,14,6,29,0.2
0,14.033333,48,76,22,9,32,0.56
